idna_subject,checker_type,destination,tested_at
instagram-p3-shv-01-kut2.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:44.868616
instagram-p3-shv-02-frt3.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:45.205817
po103.psw01.lga3.tfbnw.net,AVAILABILITY,domains.list,2023-10-29 02:19:45.555456
scontent-frt3-2.xx.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:45.866249
scontent.fiev11-1.fna.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:46.188257
m.facebook.com,AVAILABILITY,domains.list,2023-10-29 02:19:46.925579
quill.fb.com,AVAILABILITY,domains.list,2023-10-29 02:19:47.354261
www.facebookmail.com,AVAILABILITY,domains.list,2023-10-29 02:19:48.378665
xx-fbcdn-shv-01-kut2.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:48.703720
xx-fbcdn-shv-02-frt3.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:19:49.031338
m.ar-ar.he-il.fb.me,AVAILABILITY,domains.list,2023-10-29 02:19:49.551192
m.fb.me,AVAILABILITY,domains.list,2023-10-29 02:19:50.322420
m.m.me,AVAILABILITY,domains.list,2023-10-29 02:19:51.175282
m.me,AVAILABILITY,domains.list,2023-10-29 02:19:52.154526
www.1907113739430074.fb.me,AVAILABILITY,domains.list,2023-10-29 02:19:52.963054
www.faacebook.com,AVAILABILITY,domains.list,2023-10-29 02:19:53.822264
www.facbook.com,AVAILABILITY,domains.list,2023-10-29 02:19:54.503820
www.facebook.be,AVAILABILITY,domains.list,2023-10-29 02:19:55.211654
www.facebook.co,AVAILABILITY,domains.list,2023-10-29 02:19:56.003497
www.facebook.co.nz,AVAILABILITY,domains.list,2023-10-29 02:19:56.710470
www.facebook.co.za,AVAILABILITY,domains.list,2023-10-29 02:19:57.405265
www.facebook.com.au,AVAILABILITY,domains.list,2023-10-29 02:19:58.211478
www.facebook.com.br,AVAILABILITY,domains.list,2023-10-29 02:19:59.172130
www.facebook.com.tw,AVAILABILITY,domains.list,2023-10-29 02:20:00.542202
www.facebook.de,AVAILABILITY,domains.list,2023-10-29 02:20:01.256646
www.facebook.dk,AVAILABILITY,domains.list,2023-10-29 02:20:02.329340
www.facebook.es,AVAILABILITY,domains.list,2023-10-29 02:20:03.358055
www.facebook.hu,AVAILABILITY,domains.list,2023-10-29 02:20:04.373322
www.facebook.it,AVAILABILITY,domains.list,2023-10-29 02:20:05.112147
www.facebook.lv,AVAILABILITY,domains.list,2023-10-29 02:20:06.124240
www.facebook.nl,AVAILABILITY,domains.list,2023-10-29 02:20:06.998408
www.facebook.pl,AVAILABILITY,domains.list,2023-10-29 02:20:07.903398
www.facebook.se,AVAILABILITY,domains.list,2023-10-29 02:20:08.735139
www.facebookcom.com,AVAILABILITY,domains.list,2023-10-29 02:20:09.536097
www.facebooks.com,AVAILABILITY,domains.list,2023-10-29 02:20:10.280546
www.fb.com,AVAILABILITY,domains.list,2023-10-29 02:20:11.040003
www.fb.me,AVAILABILITY,domains.list,2023-10-29 02:20:11.771535
www.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:20:12.479178
www.m.me,AVAILABILITY,domains.list,2023-10-29 02:20:13.422461
edge-atlas-shv-01-cdg2.facebook.com,AVAILABILITY,domains.list,2023-10-29 02:20:13.735360
edge-mqtt-shv-01-cdg2.facebook.com,AVAILABILITY,domains.list,2023-10-29 02:20:14.056220
edge-star-shv-01-cdg2.facebook.com,AVAILABILITY,domains.list,2023-10-29 02:20:14.369955
edgeray-shv-01-cdg2.facebook.com,AVAILABILITY,domains.list,2023-10-29 02:20:14.687581
instagram-p3-shv-01-cdg2.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:20:15.015474
scontent-cdg2-1.xx.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:20:15.338213
xx-fbcdn-shv-01-cdg2.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:20:15.661843
instagram-p3-shv-01-frt3.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:20:15.994235
scontent-frt3-1.xx.fbcdn.net,AVAILABILITY,domains.list,2023-10-29 02:20:16.332546
